system:index,Lat,Long,UA,altitude,ciclo,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,.geo
2_00000000000000000176_0,-27.2245,-52.292002,1864,547,ciclo2,29.03846153846157,23.83743511453659,16.92090909090912,4.445470269392626,0.8337357142857142,0.7568361772486774,0.6720142857142858,0.0517716832645677,1785.0305325984955,1222.6549288685299,777.5547924805433,274.05031920026073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.29542426501795,-27.2234446852421]}"
2_00000000000000000177_0,-27.224135,-52.064945,1869,710,ciclo2,29.726800000000036,24.590633315932624,16.916666666666693,4.439819120296634,0.7677142857142858,0.727428869047619,0.6844285714285716,0.025086770883232887,1883.102306842804,1201.6488395655604,754.8064753699582,295.3775375720586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.06186229114687,-27.2234446852421]}"
2_00000000000000000178_0,-27.175783,-52.562286,1959,662,ciclo2,29.55080000000003,23.87994133885441,16.256666666666703,4.619617130399058,0.8181785714285715,0.7356966931216933,0.6476071428571429,0.04911768776616146,1737.8242640346289,1240.91828142351,847.5699903871864,265.869265494181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.564918850253804,-27.178528921036126]}"
2_00000000000000000179_0,-27.178283,-52.470565,1961,587,ciclo2,28.67080000000003,23.00383746178677,16.160909090909122,4.5283604359632355,0.8488142857142857,0.7935597222222223,0.6828214285714286,0.03950765658231947,1655.8174997866154,1224.2709504694212,770.258184555918,264.5172351565424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.46610416900066,-27.178528921036126]}"
2_0000000000000000017a_0,-27.179997,-52.290005,1965,657,ciclo2,29.01692307692311,23.63268696601308,16.334000000000028,4.510685570615903,0.8182357142857143,0.7359144510582011,0.6809642857142858,0.042717920725609836,1840.8318231105804,1253.9527082038112,811.0119277257472,281.47495378046744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.28644111217675,-27.178528921036126]}"
2_0000000000000000017b_0,-27.179023,-52.066404,1970,581,ciclo2,29.410769230769272,24.402558286292376,17.091538461538494,4.426130348843976,0.832,0.7902113425925926,0.7442071428571427,0.026629190831478192,1861.288638830185,1207.3350651896046,736.8845713098999,297.8412372827414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.07084544398806,-27.178528921036126]}"
2_0000000000000000017c_0,-27.179402,-51.612487,1980,755,ciclo2,27.9766666666667,23.134179168925574,15.729259259259289,4.172762513124418,0.8710000000000001,0.8077297288359789,0.7691428571428572,0.032146077784406535,1655.6816539764404,1065.8360880101343,661.1677029430866,265.9517227125011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.61270464908711,-27.178528921036126]}"
2_0000000000000000017d_0,-26.216573,-50.301857,2001,806,ciclo2,26.01842105263161,21.0742982566463,14.954166666666694,3.7143239571933866,0.8148928571428572,0.7675523809523811,0.6909666666666667,0.03765679587167428,1544.8132991790771,973.904012559402,559.4370658993721,278.6192724751888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.301164334272606,-26.217331567028236]}"
2_0000000000000000017e_0,-26.215737,-50.293403,2002,812,ciclo2,25.752105263157926,20.763367080158336,14.870000000000024,3.639250959506243,0.8177642857142857,0.771139947089947,0.675388888888889,0.0391286220027223,1579.808723449707,979.9943039944701,564.2647036910057,290.19602435238176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.29218118143142,-26.217331567028236]}"
2_0000000000000000017f_0,-27.135309,-53.776088,2051,306,ciclo2,29.594444444444466,24.20118554218195,16.844074074074104,4.533664397696863,0.8144999999999999,0.7784722222222221,0.7252785714285714,0.03425510225847072,1667.7348176538944,1266.0640014082192,691.1968979637618,264.63444579454404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.77764448381516,-27.133613156830148]}"
2_00000000000000000180_0,-27.136209,-53.552872,2056,274,ciclo2,30.035185185185217,25.016301521345028,17.794615384615415,4.452623780748599,0.79835,0.7557209656084658,0.7117000000000001,0.031203522164032764,1676.9253859519958,1179.5634925499342,753.5073598511517,240.90484359998854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.55306566278528,-27.133613156830148]}"
2_00000000000000000181_0,-27.134997,-52.469998,2077,483,ciclo2,28.521200000000032,22.94633730005907,15.888260869565253,4.53047168167585,0.8364357142857143,0.7687605158730161,0.7189285714285715,0.03745721282187103,1636.2249048948288,1241.0391469481401,819.2565275933594,256.1422341962241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.46610416900066,-27.133613156830148]}"
2_00000000000000000182_0,-27.134059,-52.381029,2079,565,ciclo2,28.79962962962966,23.93739403135783,16.203076923076956,4.656661302355148,0.8070857142857142,0.7405303902116401,0.7003571428571428,0.03175368380018675,1799.2769470214844,1277.3458332741866,830.2963445913047,274.6781474368078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.3852557934299,-27.133613156830148]}"
2_00000000000000000183_0,-27.135006,-52.290003,2081,734,ciclo2,28.070769230769255,23.480061763638968,16.022307692307727,4.385488548503796,0.8198928571428573,0.7701348544973544,0.7334642857142858,0.02549214299180643,1876.8249065876007,1300.0634579947607,863.0175287164748,289.667740034888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.28644111217675,-27.133613156830148]}"
2_00000000000000000184_0,-27.134312,-52.199248,2083,517,ciclo2,28.84384615384619,23.54905583675587,16.072307692307717,4.6731059688145,0.8349714285714286,0.7882578042328044,0.7277500000000001,0.033269929638522905,1826.8322768211365,1249.9129710850864,795.1575239601952,287.7724174459367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.1966095837648,-27.133613156830148]}"
2_00000000000000000185_0,-27.135001,-51.975002,2088,654,ciclo2,28.446153846153877,23.866591497042972,16.536428571428598,4.234387484484757,0.8774428571428573,0.8355260251322751,0.7919857142857143,0.025931092941603385,1791.0760221481323,1198.8710237938405,779.427099830471,291.9419664187408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.97203076273492,-27.133613156830148]}"
2_00000000000000000186_0,-27.1348,-51.481073,2099,606,ciclo2,28.35076923076927,23.361263381492396,16.195384615384647,4.293122117939143,0.8108785714285716,0.7722478835978835,0.7177571428571429,0.029131869359388093,1666.1368460655212,1101.093835120954,654.4451759308577,282.05621333342003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.47795735646918,-27.133613156830148]}"
2_00000000000000000187_0,-27.135004,-51.434998,2100,654,ciclo2,27.93444444444448,23.084818804035503,15.880769230769264,4.164912786170671,0.8473714285714288,0.7693700727513227,0.7127785714285715,0.04596495552212042,1657.9792289733887,1106.6455087976283,654.1468953192234,288.6929999290921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.43304159226321,-27.133613156830148]}"
2_00000000000000000188_0,-27.135814,-51.389733,2101,770,ciclo2,28.118148148148176,23.381214711831404,16.080370370370403,4.227213954836535,0.8523928571428572,0.7438403439153439,0.676107142857143,0.057022127935823064,1654.2408771514893,1098.9835168854395,637.4789637774229,288.86414929995163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.38812582805723,-27.133613156830148]}"
2_00000000000000000189_0,-27.087986,-53.681889,2166,379,ciclo2,31.000769230769272,25.223523188995685,17.286153846153873,4.65016781526239,0.8108428571428571,0.7765461970899471,0.732607142857143,0.025803642812019495,1620.6099030077457,1247.6029753059115,723.9947475186841,253.348199922764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.67882980256201,-27.088697392624173]}"
2_0000000000000000018a_0,-27.088608,-53.509047,2170,356,ciclo2,30.121111111111144,24.508338651793753,17.505555555555592,4.456382043367449,0.8268785714285715,0.7931278769841271,0.7570214285714287,0.02487517588094694,1708.6414017677307,1192.4954509506153,797.4107678160071,249.80384024198065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.5081498985793,-27.088697392624173]}"
2_0000000000000000018b_0,-27.089044,-53.415137,2172,305,ciclo2,29.683076923076953,24.111596800944657,17.0640740740741,4.536008962711755,0.8591333333333333,0.813809722222222,0.7725642857142855,0.02954279264360787,1708.3301351070404,1172.9293085458148,778.8617343008518,239.10011742366567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.41831837016735,-27.088697392624173]}"
2_0000000000000000018c_0,-27.091454,-53.100085,2179,366,ciclo2,29.965384615384657,24.802882545286206,17.231481481481513,4.450738462595207,0.8003500000000001,0.7673755291005292,0.7095142857142857,0.029754549018398895,1607.8087111711502,1169.482192374547,830.6400329358876,215.04446836343612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.10390802072551,-27.088697392624173]}"
2_0000000000000000018d_0,-27.090285,-52.379403,2194,633,ciclo2,28.994615384615415,24.017868018012617,16.417407407407435,4.5125092242427804,0.8332928571428573,0.8032160383597885,0.7645642857142857,0.021131389877636093,1912.8364508152008,1339.250084972824,895.3956897761673,295.0297990133441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.3762726405887,-27.088697392624173]}"
2_0000000000000000018e_0,-27.092684,-52.332856,2195,809,ciclo2,28.44000000000003,24.195947652535367,17.048518518518552,4.211449061404115,0.8018500000000002,0.7511127976190477,0.7057500000000001,0.030779638479327076,1924.6742646694183,1346.1964160005834,897.9249058589339,301.64392092044716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.33135687638273,-27.088697392624173]}"
2_0000000000000000018f_0,-27.091425,-51.391889,2216,773,ciclo2,27.386296296296333,22.741787086692188,15.42777777777781,4.237040269897652,0.8554500000000002,0.7506786706349207,0.6896428571428573,0.05199236210926345,1638.5009055137634,1107.532521982628,635.3313672542572,291.79587966180617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.38812582805723,-27.088697392624173]}"
2_00000000000000000190_0,-27.043878,-53.684991,2281,266,ciclo2,31.815384615384644,25.77325076035079,17.868400000000026,4.717490103186469,0.7888833333333333,0.7287022486772488,0.6737714285714287,0.037827544936186036,1580.4862542152405,1188.3464891342412,746.074129374167,227.9578286350934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.6878129554032,-27.043781628418195]}"
2_00000000000000000191_0,-27.047439,-53.415968,2287,298,ciclo2,30.476923076923097,24.611287427347236,17.394166666666692,4.721804239841653,0.8096142857142858,0.7659486111111112,0.7036071428571429,0.038372580045350844,1745.3932085037231,1199.4834232430937,777.0096870027483,249.9085432995461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.41831837016735,-27.043781628418195]}"
2_00000000000000000192_0,-27.043863,-53.099622,2294,319,ciclo2,30.346000000000032,24.720041135649137,17.11518518518522,4.572009603784067,0.8154785714285715,0.7793238756613757,0.728642857142857,0.03066214478390352,1749.692750453949,1192.6582483205482,807.3245058618486,242.0105246839906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.10390802072551,-27.043781628418195]}"
2_00000000000000000193_0,-27.045031,-52.379575,2310,826,ciclo2,29.03560000000003,23.920874741790712,16.395185185185216,4.392434760555572,0.8553642857142857,0.7952144179894182,0.7613714285714286,0.028866915688536353,1928.309151649475,1370.854570589882,942.8282929193228,298.1535657649664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.3762726405887,-27.043781628418195]}"
2_00000000000000000194_0,-26.997446,-53.235783,2406,462,ciclo2,29.6366666666667,24.541261117009697,17.790800000000033,4.23085631543382,0.8667214285714285,0.8288316137566137,0.7965357142857145,0.022153750856712135,1748.8821145296097,1175.87230415749,788.9993815347552,248.17270207843063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.23865531334344,-26.99886586421222]}"
2_00000000000000000195_0,-26.998713,-52.876348,2414,407,ciclo2,29.817200000000028,24.82587751971595,17.786153846153873,4.1852122621295695,0.8329785714285712,0.7971721891534392,0.7566857142857143,0.02443558328106871,1660.7667217254639,1178.9015225392545,780.3247381281108,235.87088719651305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.87932919969563,-26.99886586421222]}"
2_00000000000000000196_0,-27.0,-52.380002,2425,681,ciclo2,29.35307692307695,24.55378609661946,17.55296296296299,4.3371304917850075,0.7931928571428573,0.7486119047619048,0.7034285714285715,0.034327028280341204,1979.2375848293304,1394.0961030896287,904.3828598186374,306.7581727306959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.3762726405887,-26.99886586421222]}"
2_00000000000000000197_0,-26.956534,-53.685675,2510,369,ciclo2,29.663333333333362,24.36631698548368,17.093846153846183,4.517657274444217,0.8090785714285714,0.7569696097883599,0.7026642857142856,0.03191811002677827,1578.6310632228851,1167.7807242665922,762.915481327932,218.83892886016818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.6878129554032,-26.953950100006242]}"
2_00000000000000000198_0,-26.954985,-53.595452,2512,449,ciclo2,30.75480000000003,25.952531454964824,18.200370370370404,4.514555106569273,0.7860428571428573,0.7468007605820106,0.718442857142857,0.02211282796740259,1645.7636232376099,1176.1013942240772,758.5849090463458,240.76709965001032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.597981426991254,-26.953950100006242]}"
2_00000000000000000199_0,-26.955692,-53.459905,2515,349,ciclo2,30.569200000000027,25.462781512636614,18.293703703703734,4.2595160740058855,0.8339833333333336,0.7605449735449735,0.6680642857142859,0.05586693146559997,1703.5848553180695,1185.2847740354912,792.775458614896,247.31208306575272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.46323413437332,-26.953950100006242]}"
2_0000000000000000019a_0,-26.953829,-52.783777,2530,546,ciclo2,29.774000000000033,24.759795576819887,17.202592592592627,4.396376057931109,0.8081785714285715,0.7764527447089947,0.725542857142857,0.02730872898022418,1636.855541229248,1205.1162468288903,837.053544767201,242.08667571762606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.78051451844249,-26.953950100006242]}"
2_0000000000000000019c_0,-26.909576,-53.641385,2623,375,ciclo2,30.042800000000035,24.96238206956761,17.512222222222253,4.5164438977166474,0.8228928571428572,0.7846544642857144,0.7396285714285714,0.029666395528442236,1604.7005362510681,1178.2631909546083,755.6290135508418,230.27013123514496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.64289719119723,-26.909034335800268]}"
2_0000000000000000019d_0,-26.909251,-52.651533,2645,481,ciclo2,29.750000000000036,24.79937641196702,17.410714285714317,4.254208999183863,0.8466500000000002,0.8064947089947091,0.7535714285714287,0.027762775652806392,1688.8129341602325,1224.8462837832049,846.2615160085261,257.2939310085625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.65475037866575,-26.909034335800268]}"
2_0000000000000000019e_0,-26.773474,-52.51587,2987,562,ciclo2,31.14384615384619,25.632340465573105,17.3766666666667,4.5276435234078125,0.8366285714285714,0.7358514219576721,0.6688,0.05308195347462049,1899.4199826717377,1283.5822199676575,825.7404829193838,308.2648443126633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.52000308604783,-26.77428704318234]}"
2_0000000000000000019f_0,-26.251303,-50.228433,3001,824,ciclo2,25.539523809523843,20.872059307123553,14.851481481481507,3.6532620512927396,0.8267357142857145,0.7771024801587302,0.697757142857143,0.04223102899204099,1437.749285697937,907.2551285137724,524.8815224207938,283.5090985882364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.22929911154305,-26.253264178393017]}"
2_000000000000000001a0_0,-26.247251,-50.228881,3002,822,ciclo2,25.36000000000003,20.925318641126516,15.029259259259291,3.608944463660828,0.8350500000000001,0.7825593253968254,0.6700285714285715,0.045396506868317685,1431.6222748756409,906.3547332645212,518.169154047966,286.8360806013029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.22929911154305,-26.24428102555182]}"
